Time	Iteration	NumSamples	NumberOfRollouts	MeanAvgOfRewards	MeanSumOfRewards	StdSumOfRewards	MaxSumOfRewards	MinSumOfRewards	MeanRolloutLens	StdRolloutLens	TotalNumberOfSamples	TotalNumberOfRollouts	BestSumOfRewards	stepsize	std	g_norm	NrmseBefore(AE)	NrmseAfter(AE)
16.457494020462036	0	16000	32	-0.4099298172865947	-204.96490864329735	84.55529292107241	-48.50318423861205	-324.267611858951	500.0	0.0	32000	64	-204.96490864329735	7.375830849976943e-05	0.36846888	4004.1318	0.005590130881550541	0.005590127593299481
40.372785568237305	1	16000	32	-0.38782867076150285	-193.91433538075142	74.03959689521669	-49.94995649805228	-316.3273477719707	500.0	0.0	48000	96	-193.91433538075142	7.147091877803559e-05	0.3684663	4307.5654	0.10301680066782028	0.09507687683336603
68.30386161804199	2	16000	32	-0.29996246493317386	-149.9812324665869	82.29586978385304	-0.7637436263705144	-324.13163782350307	500.0	0.0	64000	128	-149.9812324665869	6.772615392355646e-05	0.36645898	5604.547	0.1457905083521118	0.13628089503612967
95.4400372505188	3	16000	32	-0.3419257974954799	-170.96289874773996	65.39115600427131	-43.81191719743644	-277.50144740705935	500.0	0.0	80000	160	-149.9812324665869	6.545378370549183e-05	0.3657607	5799.7466	0.1514189214433597	0.14179306565219518
122.83504843711853	4	16000	32	-0.2692756274048933	-134.63781370244666	74.26923216839364	-11.876061663308793	-273.1906393894752	500.0	0.0	96000	192	-134.63781370244666	6.116329182825242e-05	0.3654411	6242.3887	0.17714615826794647	0.16898928329239857
150.12220692634583	5	16000	32	-0.2845631803309251	-142.28159016546255	66.83270320014651	-15.58003680069187	-269.78367777670877	500.0	0.0	112000	224	-134.63781370244666	5.86267298366927e-05	0.36694825	6157.779	0.16071151404462503	0.15495661212090397
178.4724576473236	6	16000	32	-0.30701988778370115	-153.50994389185058	76.1011167648537	28.07683280650366	-287.23910671723195	500.0	0.0	128000	256	-134.63781370244666	5.6004957492519924e-05	0.36666825	7566.8833	0.16006558204673405	0.15524626784718648
205.6779716014862	7	16000	32	-0.2570215448602803	-128.51077243014012	64.47266153520657	-26.63139227973821	-251.47022849512123	500.0	0.0	144000	288	-128.51077243014012	5.424206029700196e-05	0.365031	7360.276	0.12973439342123486	0.12782930362791772
233.7968442440033	8	16000	32	-0.20271895737331547	-101.35947868665772	57.70852753896226	-36.708196062368074	-283.7854144916178	500.0	0.0	160000	320	-101.35947868665772	5.3423969588470865e-05	0.3655844	6288.34	0.12397526734487924	0.12263574176095342
261.2346694469452	9	16000	32	-0.20857833729177458	-104.28916864588732	66.76180559222409	-14.125720389920792	-228.748543646872	500.0	0.0	176000	352	-101.35947868665772	5.259044559845316e-05	0.3647298	6231.6577	0.10259043624016724	0.10138894809503522
287.7699143886566	10	16000	32	-0.21233797476829952	-106.16898738414974	68.55706206897597	-8.750148302583835	-352.38225634220686	500.0	0.0	192000	384	-101.35947868665772	5.154892016204107e-05	0.36353257	6839.665	0.09767017098092443	0.09172466812185967
313.42886233329773	11	16000	32	-0.19766008010000508	-98.83004005000252	68.28034153252975	8.348822091788115	-244.93523152279874	500.0	0.0	208000	416	-98.83004005000252	5.177046301622646e-05	0.36229613	5357.987	0.09083797331087731	0.09015020994565713
340.8839154243469	12	16000	32	-0.16537226368145364	-82.6861318407268	59.45888981872425	4.785513562202265	-229.67889968303456	500.0	0.0	224000	448	-82.6861318407268	5.236356451945226e-05	0.36147675	4482.7583	0.12741734417544676	0.12707589510737652
368.2463128566742	13	16000	32	-0.192419147873438	-96.20957393671901	68.61861886876332	-4.457282530212121	-287.4426569615227	500.0	0.0	240000	480	-82.6861318407268	5.2683698425924364e-05	0.36137995	5727.0854	0.12122938961026467	0.1207098765744526
394.781938791275	14	16000	32	-0.15093052073745494	-75.46526036872746	58.50580558119862	-0.01916291314975993	-221.26087156711472	500.0	0.0	256000	512	-75.46526036872746	5.3233109493354016e-05	0.36163715	5613.847	0.10016222442884189	0.0997297539372066
422.1672194004059	15	16000	32	-0.1383420027642892	-69.1710013821446	51.283254075562134	-3.733046647957135	-187.75505605291087	500.0	0.0	272000	544	-69.1710013821446	5.383637898816944e-05	0.36168563	4762.6055	0.1008944352482151	0.09698152482833854
448.89044666290283	16	16000	32	-0.11910901096709367	-59.55450548354684	53.19424562442731	5.412555924621152	-205.45881564359985	500.0	0.0	288000	576	-59.55450548354684	5.4784767343241976e-05	0.36139962	3199.0522	0.09691035966616038	0.09611275621689339
474.96799755096436	17	16000	32	-0.09451235796224386	-47.25617898112193	37.11363514107539	9.815698839261026	-139.78750243088908	500.0	0.0	304000	608	-47.25617898112193	5.572384332623143e-05	0.36088964	3680.061	0.08477810482036123	0.08264845977424762
500.25896644592285	18	16000	32	-0.09214755941661659	-46.0737797083083	38.46988235112947	16.853679501830634	-141.6329247611987	500.0	0.0	320000	640	-46.0737797083083	5.654043231693565e-05	0.36018082	3870.1357	0.14537988981039396	0.14035460420800394
526.087217092514	19	16000	32	-0.09799656578982989	-48.998282894914944	58.79603633421757	21.76684007500501	-246.37098511836666	500.0	0.0	336000	672	-46.0737797083083	5.72857167464269e-05	0.36013114	3755.9146	0.10002426871071671	0.09789894565581653
553.213296175003	20	16000	32	-0.0914726881045508	-45.7363440522754	44.48746745741658	4.986883751249399	-209.7687011044554	500.0	0.0	352000	704	-45.7363440522754	5.8241203980341116e-05	0.3598784	2576.7937	0.07852308809551847	0.07658227887920664
581.1786687374115	21	16000	32	-0.08087989500009124	-40.43994750004562	35.516466553839265	38.58629579972339	-128.15880132374275	500.0	0.0	368000	736	-40.43994750004562	5.9273945328276304e-05	0.35975504	2308.9065	0.0878098515083496	0.08608974356216212
608.8550703525543	22	16000	32	-0.06148159558966178	-30.740797794830897	42.67205450305871	24.866935592602534	-206.05465576034442	500.0	0.0	384000	768	-30.740797794830897	6.01888189570433e-05	0.3595347	2778.6245	0.0669588812047612	0.06483686193958399
636.9052028656006	23	16000	32	-0.07135093932502967	-35.675469662514836	41.72823199419843	31.795359558152477	-184.32480720967746	500.0	0.0	400000	800	-30.740797794830897	6.110965297393686e-05	0.35925707	2614.5012	0.06068090687732968	0.05934075284180914
663.850072145462	24	16000	32	-0.08116254350542873	-40.58127175271437	53.247006705814194	23.50077097513456	-250.8171783643612	500.0	0.0	416000	832	-30.740797794830897	6.174365751276173e-05	0.3588339	3111.739	0.07508816054854284	0.07373550674107236
690.6410782337189	25	16000	32	-0.038821702215866054	-19.410851107933027	37.40477159052645	19.436899579147788	-149.86098552560765	500.0	0.0	432000	864	-19.410851107933027	6.242226091628778e-05	0.35839787	3329.631	0.0658603350887441	0.06458163196190676
