Time	Iteration	NumSamples	NumberOfRollouts	MeanAvgOfRewards	MeanSumOfRewards	StdSumOfRewards	MaxSumOfRewards	MinSumOfRewards	MeanRolloutLens	StdRolloutLens	TotalNumberOfSamples	TotalNumberOfRollouts	BestSumOfRewards	stepsize	std	g_norm	NrmseBefore(AE)	NrmseAfter(AE)
15.49705457687378	0	16000	32	-0.1891864113973668	-94.59320569868342	10.66277214646942	-73.75222000526355	-117.3436274770269	500.0	0.0	32000	64	-94.59320569868342	0.0001396496487810983	0.3670062	3188.2793	0.00652418073611247	0.006523935658174765
39.34376811981201	1	16000	32	-0.21002641603073685	-105.01320801536842	15.96068691950579	-62.29197683069271	-132.37425379586864	500.0	0.0	48000	96	-94.59320569868342	0.00011379242436929087	0.3668263	4318.893	0.01661381377675805	0.016529708653747723
67.01026582717896	2	16000	32	-0.1320145521806998	-66.0072760903499	14.163204068746543	-41.58653712027391	-95.86643312920214	500.0	0.0	64000	128	-66.0072760903499	0.00012754938415941594	0.3659333	1809.2393	0.01481352348671782	0.014765254379740245
94.67567491531372	3	16000	32	-0.1287433015757962	-64.37165078789809	14.656157581004845	-35.99925432842185	-104.24685428297322	500.0	0.0	80000	160	-64.37165078789809	0.00013691653134699969	0.36562872	1940.3441	0.07999663945347596	0.060244711003757855
122.21991777420044	4	16000	32	-0.1210631289034837	-60.53156445174184	11.302772077993612	-34.55863925677055	-81.9720247696097	500.0	0.0	96000	192	-60.53156445174184	0.0001486693486309586	0.36541685	1266.7123	0.0775816859294372	0.05832842629289182
149.97103095054626	5	16000	32	-0.12427063699335161	-62.13531849667581	9.439120262355512	-43.8807829398516	-79.83535522253194	500.0	0.0	112000	224	-60.53156445174184	0.00016039513065985823	0.3651302	985.7211	0.0687630844038367	0.06532291399459
177.74080181121826	6	16000	32	-0.1182889175200848	-59.1444587600424	10.471716124918483	-37.30616917283723	-75.2442651154909	500.0	0.0	128000	256	-59.1444587600424	0.00017060328224198994	0.36475968	1044.7308	0.0780385876825983	0.07491029704256746
205.1963083744049	7	16000	32	-0.11783199878111794	-58.91599939055897	10.609685726332073	-42.60127950932665	-98.84027937849126	500.0	0.0	144000	288	-58.91599939055897	0.00017993012236885742	0.3644426	961.0159	0.07130361236661768	0.07050864921435741
232.30692863464355	8	16000	32	-0.11302712170501136	-56.51356085250568	8.874017762314116	-36.768657795361044	-71.18543072522665	500.0	0.0	160000	320	-56.51356085250568	0.00018897024036869216	0.36441723	884.1494	0.062276909287646856	0.06191618943282485
259.80389976501465	9	16000	32	-0.09796311377938191	-48.981556889690964	12.037635717111597	-19.067853616018496	-72.65519666318049	500.0	0.0	176000	352	-48.981556889690964	0.0001958383723429727	0.36429146	1120.9099	0.0884294854490382	0.08647051101659484
